A11762,3.342728548E7,3124332.358
F11655,3.342704295E7,3121705.473
A11768,3.342720838E7,3124567.907
E11716,3.342658175E7,3123143.709
E11738,3.342736229E7,3123630.215
E11759,3.342666095E7,3124290.437
F11751,3.342578496E7,3123833.051
E11659,3.342832981E7,3121667.401
E11713,3.342744165E7,3122975.835
E11776,3.342650627E7,3124875.694
E11632,3.342807622E7,3121069.354
D11683,3.342847376E7,3122229.41
D12078,3.342608652E7,3124689.477
D11781,3.342621458E7,3124924.693
A11677,3.342722643E7,3122228.266
E12077,3.342633582E7,3124292.448
D11675,3.342901799E7,3122002.846
A11734,3.342502559E7,3123426.788
D11779,3.342672478E7,3124955.08
D11757,3.342804315E7,3124007.958
E11663,3.342770782E7,3121820.981
E11783,3.34254956E7,3124955.187
F11743,3.342682678E7,3124051.045
F11744,3.342623326E7,3123665.971
E11780,3.342695134E7,3124826.876
F11647,3.342726132E7,3121375.894
F11702,3.3426271E7,3122831.246
E11748,3.342694007E7,3123856.261
E11769,3.342511786E7,3124164.484
F11763,3.342440977E7,3124278.262
E11688,3.342778227E7,3122373.28
E11787,3.342603027E7,3125173.927
G11770,3.342559243E7,3124428.37
D11652,3.342901891E7,3121446.568
D11794,3.34265213E7,3125322.161
