E4410,3.348067986E7,3074522.976
E4498,3.348020281E7,3075799.18
E4499,3.34827474E7,3075408.117
E4533,3.34846669E7,3076357.094
E4610,3.348212968E7,3079292.699
E4456,3.34799226E7,3075267.241
C4529,3.348393489E7,3076384.768
E4336,3.348033922E7,3073681.128
E4573,3.348210883E7,3077517.609
E4539,3.348433704E7,3076685.364
H4542,3.348212397E7,3076810.398
H4465,3.348080594E7,3075445.48
E4616,3.348425225E7,3080758.785
A4476,3.348009955E7,3075491.321
E4612,3.348341787E7,3079735.666
E4614,3.348383797E7,3080261.993
F4253,3.347941279E7,3072786.62
F4296,3.348119331E7,3073298.939
D4486,3.34837214E7,3075440.41
D4561,3.348477842E7,3077117.892
D4562,3.34806851E7,3076971.024
D4609,3.348395296E7,3079187.375
F4537,3.348233103E7,3076369.766
D4606,3.348275882E7,3079157.685
F4458,3.348215541E7,3075086.533
D4525,3.348037538E7,3076271.422
E4566,3.348365252E7,3076887.042
H4559,3.348153744E7,3077232.569
E4445,3.34809637E7,3074992.243
E4523,3.348147942E7,3076032.865
H4513,3.348160681E7,3076123.317
H4479,3.348151334E7,3075524.792
E4485,3.34808368E7,3075564.659
E4441,3.34799165E7,3074996.764
E4563,3.348104863E7,3077201.592
D4581,3.348110932E7,3077762.351
E4528,3.348290764E7,3076210.182
H4551,3.348236986E7,3077073.361
E4608,3.348328904E7,3079121.861
E4601,3.348330896E7,3078632.448
E4568,3.348325927E7,3077258.197
C4457,3.348142304E7,3075104.733
C4414,3.348170308E7,3074023.965
D4534,3.348510028E7,3076373.757
D4334,3.347839671E7,3073555.219
D4378,3.34796852E7,3074042.657
D4574,3.348407849E7,3077483.293
F4489,3.348206974E7,3075592.478
F4567,3.348278809E7,3077245.759
D4617,3.348403144E7,3081177.402
D4615,3.348438485E7,3080282.498
E4290,3.347883654E7,3073143.211
D4415,3.34796889E7,3074641.652
D4613,3.348313445E7,3080155.972
F4406,3.348147776E7,3074047.665
E4311,3.348077339E7,3073376.711
E4597,3.34821296E7,3078789.636
E4598,3.348260698E7,3078505.91
E4512,3.348106872E7,3075857.937
E4595,3.348363617E7,3078500.578
D13329,3.348359514E7,3080921.571
E4315,3.34796446E7,3073466.985
E4558,3.348196602E7,3077081.276
F4283,3.347999067E7,3073052.986
D4500,3.348486278E7,3075951.766
D4342,3.347900881E7,3073769.269
D4507,3.347957073E7,3075915.315
D4628,3.347982467E7,3074308.278
E4361,3.348079214E7,3074017.464
D4427,3.347925997E7,3074733.621
E4389,3.348118245E7,3074310.564
E4501,3.348343031E7,3075799.94
E4585,3.348290296E7,3077871.603
E4627,3.348307211E7,3076753.521
H4531,3.348165929E7,3076474.011
C4276,3.348126977E7,3072889.213
D4480,3.347929299E7,3075317.119
E4509,3.348402697E7,3076032.245
E4547,3.348165452E7,3076697.897
E4426,3.348027185E7,3074647.348
E4548,3.348315116E7,3076547.647
E4504,3.348305457E7,3075652.695
D4596,3.34838957E7,3078141.963
F4268,3.348049024E7,3072927.53
F4421,3.348190018E7,3074613.929
E4590,3.348202524E7,3078204.586
E8911,3.345411414E7,3083785.39
E8857,3.345720741E7,3082849.046
E8877,3.345433798E7,3083355.054
E8855,3.345352178E7,3083021.134
E8654,3.345032017E7,3081053.01
E8896,3.345370194E7,3083541.052
E8630,3.345084997E7,3080592.385
E8795,3.34522155E7,3082233.415
E8937,3.345449139E7,3084065.016
E8638,3.345156154E7,3080799.776
E8858,3.345427045E7,3082890.469
E8759,3.345158005E7,3081827.996
F8798,3.345310859E7,3082030.608
D8607,3.345165099E7,3080599.074
D8706,3.345016019E7,3081455.73
D8608,3.345112047E7,3080674.902
F8757,3.345244047E7,3081602.073
F8796,3.345520594E7,3082224.502
D8664,3.345128043E7,3081228.053
E8881,3.345611245E7,3083354.469
F8818,3.345605447E7,3082764.461
F8719,3.345474848E7,3081672.357
F8835,3.345687997E7,3082544.475
D8800,3.345732865E7,3082403.69
E8867,3.34546554E7,3083028.04
E8701,3.345151826E7,3081371.887
D8682,3.345062905E7,3081198.692
E8886,3.345539671E7,3083311.076
E8787,3.345442363E7,3082270.823
D8640,3.345084088E7,3080888.547
D8563,3.345112929E7,3079912.767
E8861,3.345648387E7,3083121.565
F8670,3.345228852E7,3081091.452
E8808,3.34535792E7,3082629.862
E8927,3.345581143E7,3083842.358
E8905,3.345497556E7,3083669.943
E8949,3.34540125E7,3084421.472
A8789,3.345375703E7,3082406.02
E8804,3.3452428E7,3082099.682
F8765,3.345281909E7,3081651.432
F8822,3.345753281E7,3082312.847
F8840,3.345489765E7,3082502.582
F8763,3.345403243E7,3082069.883
F8841,3.34552755E7,3082810.5
E8692,3.345081076E7,3081489.483
D8854,3.345389092E7,3083106.636
E8792,3.345179184E7,3082226.509
F8626,3.345230461E7,3080624.683
E9803,3.344991669E7,3093867.567
E9726,3.345088097E7,3093033.443
E9627,3.344812945E7,3091795.276
E9626,3.34509572E7,3091917.277
E9702,3.345152129E7,3092840.691
E9943,3.344987146E7,3094754.176
E9745,3.344780358E7,3093338.635
E9601,3.344995441E7,3091612.416
E9622,3.345078916E7,3092104.832
E12147,3.345117168E7,3092392.735
E12148,3.345104349E7,3092851.804
D9620,3.344975694E7,3091971.676
E9840,3.345153957E7,3094186.075
E9807,3.344895109E7,3093884.378
A9604,3.344894044E7,3091652.306
A9748,3.344654725E7,3093145.731
E9926,3.344957286E7,3094764.997
E9827,3.344822996E7,3094180.281
A9699,3.344816406E7,3092854.157
A9599,3.344830885E7,3091376.231
A9553,3.344905598E7,3091039.032
A9672,3.34482951E7,3092533.41
E9795,3.345108744E7,3093807.35
E9651,3.344750436E7,3092048.027
E9791,3.344934593E7,3093407.887
E9814,3.344858711E7,3093926.597
E9713,3.344643998E7,3092875.46
E9579,3.345046138E7,3091495.843
E9710,3.345050413E7,3092949.903
E9853,3.344920511E7,3094224.419
E9875,3.344937922E7,3094535.559
J9758,3.345051765E7,3093540.44
E9775,3.34482154E7,3093638.111
A9539,3.344796364E7,3090675.628
A9764,3.344712811E7,3093240.932
A9540,3.3448655E7,3090635.131
D9665,3.345053122E7,3092592.01
E9641,3.345045434E7,3092327.122
E9684,3.344793376E7,3092454.325
E9682,3.345016999E7,3092531.309
D9789,3.344971408E7,3093926.995
E9560,3.344830588E7,3091264.661
E3134,3.34646765E7,3052381.538
E3156,3.346296275E7,3053989.98
E3145,3.346447157E7,3053149.231
E3157,3.346361131E7,3053966.756
E3168,3.346403059E7,3054476.337
E3146,3.346503652E7,3053095.117
E3136,3.346423935E7,3052642.189
E3141,3.346348729E7,3052879.165
E3163,3.346473573E7,3054199.927
E3142,3.34638546E7,3052788.33
E3153,3.346514303E7,3053608.092
E3131,3.346525074E7,3052629.09
E3165,3.346432965E7,3054233.126
D3150,3.346310063E7,3053469.075
E3127,3.34652645E7,3052238.801
D3126,3.346431217E7,3051857.218
D3148,3.346394731E7,3053507.495
D3123,3.346528087E7,3051653.579
D3132,3.34623594E7,3052512.702
E3151,3.346441277E7,3053798.955
E3140,3.346253929E7,3052960.95
D3139,3.34629419E7,3052672.243
D3128,3.346385821E7,3052127.025
D3129,3.346323307E7,3052195.192
D10512,3.342488713E7,3100707.614
A10578,3.342390198E7,3101432.816
D10598,3.342507247E7,3102294.795
D10713,3.342410502E7,3103474.984
D10439,3.342392044E7,3099817.658
A10452,3.342341127E7,3100063.003
E10443,3.342467854E7,3100408.007
E10683,3.342680437E7,3103202.947
E10527,3.342457336E7,3101046.233
E10724,3.342624534E7,3103531.391
E10525,3.342540165E7,3101055.589
E10800,3.342490406E7,3104408.666
E10767,3.342413839E7,3104101.508
E10721,3.342488546E7,3103710.961
E10566,3.342539415E7,3101543.545
E10764,3.342568923E7,3103809.729
E10565,3.342460786E7,3101581.828
D10672,3.342591821E7,3103013.264
A10489,3.342234786E7,3100521.256
A10524,3.342278614E7,3100875.706
D10521,3.342560523E7,3100816.214
D10449,3.342516372E7,3100096.98
D10645,3.342674622E7,3102438.645
A10520,3.342349151E7,3100866.262
D10727,3.342434674E7,3103826.86
A10602,3.342552055E7,3101944.017
A10726,3.342708049E7,3103124.724
E10813,3.342439639E7,3104707.563
E10735,3.342387934E7,3103929.795
E10613,3.342605437E7,3101798.084
E10612,3.342697268E7,3102116.661
E10457,3.342293506E7,3100550.995
E10774,3.342363303E7,3104375.183
E10818,3.342416403E7,3104494.865
A10755,3.342628431E7,3104088.995
D10697,3.342519669E7,3103452.309
D10657,3.342443813E7,3102463.952
D10734,3.342320136E7,3103565.717
E10585,3.342735743E7,3102004.164
A10839,3.342520112E7,3104837.273
D10815,3.342317146E7,3104707.852
A10638,3.342783399E7,3102167.13
F10540,3.342762325E7,3101465.694
E10669,3.342545925E7,3102829.124
E10700,3.342471687E7,3103198.791
E10788,3.342538766E7,3104307.32
E10422,3.34231452E7,3099798.219
A12130,3.342267863E7,3099816.926
D10570,3.34273412E7,3101774.429
E10629,3.342650284E7,3102358.755
D12129,3.342420848E7,3100650.687
D10587,3.342428682E7,3101914.888
D10706,3.342590983E7,3103585.849
E10471,3.342375765E7,3100358.918
A10428,3.342451727E7,3099778.696
A10748,3.342487579E7,3104015.711
E10759,3.342307346E7,3104110.218
E10678,3.342633764E7,3102916.762
A10754,3.341833597E7,3103863.603
A10832,3.341823407E7,3104893.817
A10575,3.341866915E7,3101507.166
D10712,3.341776304E7,3103597.99
A10630,3.341838841E7,3102324.555
E10586,3.341966424E7,3101839.253
A10738,3.341681469E7,3103883.088
D10715,3.341888792E7,3103405.331
E10782,3.341775193E7,3104521.502
E10427,3.341954338E7,3100036.385
E10647,3.341925896E7,3102493.125
E10702,3.341848743E7,3103401.916
E10744,3.341805503E7,3103868.188
E10666,3.341824733E7,3103093.271
E10688,3.341788069E7,3103234.145
E10786,3.341735979E7,3104442.634
E10841,3.341779842E7,3105386.745
E10708,3.34190687E7,3103262.467
D10574,3.341931674E7,3101991.303
D10651,3.34175179E7,3102706.261
E10529,3.341888334E7,3100919.865
E10606,3.341890606E7,3102004.679
A12127,3.342100029E7,3101900.348
A12128,3.342045265E7,3100541.928
A10863,3.341722812E7,3104787.573
A10545,3.34207312E7,3101564.497
A10641,3.342045358E7,3102327.2
E10498,3.341986133E7,3100849.35
D10409,3.341916181E7,3099774.033
A10408,3.342009435E7,3099574.939
E10751,3.341752927E7,3103933.128
E10431,3.341870312E7,3099816.512
A10509,3.341824928E7,3100725.277
D10925,3.341782775E7,3105394.858
A10646,3.341805954E7,3102650.933
E10592,3.342023787E7,3101981.062
A10900,3.341824248E7,3105800.783
E10470,3.341950858E7,3100443.186
A10649,3.341976113E7,3102741.14
E10538,3.342007047E7,3101243.602
E10834,3.341751794E7,3105072.106
F10395,3.341919442E7,3099357.992
E10639,3.341853793E7,3102767.252
A11984,3.342724157E7,3135950.634
D11964,3.342753583E7,3135183.627
E12022,3.342755554E7,3138167.54
D11924,3.342989987E7,3132872.341
A12036,3.34265977E7,3139368.742
A12037,3.342564422E7,3139195.397
D11969,3.343125594E7,3135175.053
A11944,3.34286271E7,3134330.716
A11989,3.342741497E7,3136372.876
E11938,3.34302588E7,3133684.417
E11939,3.342909544E7,3134139.044
E11973,3.342760817E7,3135533.015
A12031,3.34274912E7,3138851.015
A12032,3.342620036E7,3139170.182
E11975,3.342886896E7,3135600.053
A12033,3.342686415E7,3138698.627
E11977,3.342981749E7,3135682.509
E11936,3.342909957E7,3133944.744
A12028,3.342545689E7,3138540.371
A13315,3.342980245E7,3131235.768
A11931,3.343122322E7,3133300.208
D11934,3.342917476E7,3133566.181
A12026,3.342621531E7,3138443.067
E11983,3.342801138E7,3135909.539
A12027,3.342785902E7,3138560.597
A11937,3.342831999E7,3133870.999
C11963,3.34280238E7,3135313.693
A11978,3.343066927E7,3135671.702
A11979,3.343148797E7,3135779.352
E12030,3.342618142E7,3138729.256
E11949,3.342964473E7,3134384.862
E11940,3.342905326E7,3134340.238
A12020,3.34268086E7,3138314.188
A12021,3.342825527E7,3138510.82
E11987,3.342897901E7,3136136.154
E11988,3.342848343E7,3136267.834
E11947,3.342999453E7,3134155.584
A11962,3.343107993E7,3134454.181
A11920,3.342903791E7,3132529.325
E12001,3.342866497E7,3137147.085
A11965,3.342960567E7,3135163.363
E11990,3.343095813E7,3136334.843
D11946,3.342888683E7,3134618.509
A12013,3.34289147E7,3137817.949
A12014,3.342634486E7,3137956.359
E11993,3.34288022E7,3136554.533
E11994,3.34299682E7,3136342.439
E13336,3.343082857E7,3133052.326
A12016,3.342833982E7,3138149.223
A11929,3.342872697E7,3133275.6
A11967,3.343018147E7,3135161.705
E11917,3.342992326E7,3132133.618
E11997,3.342778952E7,3136828.763
B13313,3.343040128E7,3131361.041
E12009,3.342738947E7,3137511.052
E11999,3.342835584E7,3136948.684
E11913,3.343037201E7,3131728.239
E11958,3.34306205E7,3135002.021
A12006,3.343158689E7,3136671.173
A12007,3.342938973E7,3137360.231
D11950,3.343053435E7,3134355.195
A11954,3.342838585E7,3134630.647
E12012,3.342812466E7,3137673.923
A11991,3.342950704E7,3136386.281
D11955,3.342861255E7,3134969.716
A12004,3.343078743E7,3136894.465
